Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
17606974859,TAQUERIA TEPATITLAN NO. 11 INC,5545 SOUTHWEST FWY,HOUSTON,TX,77056,101,1,TAQUERIA TEPATITLAN NO 11 INC,5545 SOUTHWEST FWY,HOUSTON,TX,77056,101,Y,MB516014,04/30/2002,,10/31/2017,$8989,$0,$15702,$0,$24691
18106032016,CLUB SIRIUS LLC,228 LOSOYA ST,SAN ANTONIO,TX,78205,15,1,CLUB SIRIUS,228 LOSOYA ST,SAN ANTONIO,TX,78205,15,Y,MB544584,11/03/2003,,10/31/2017,$30557,$0,$15878,$0,$46435
32044991209,ACECA LLC,214 FAIRVIEW AVE STE A,HOUSTON,TX,77006,101,1,CUCHARA,214 FAIRVIEW ST STE A,HOUSTON,TX,77006,101,Y,MB809004,06/01/2012,,10/31/2017,$48848,$2959,$12846,$0,$64653
17525100024,SHORELINE RESTAURANT CORPORATION,309 E INTERSTATE 30,ROCKWALL,TX,75087,199,1,THE OAR HOUSE,303 INTERSTATE 30,ROCKWALL,TX,75087,199,Y,RM682920,02/05/2008,,10/31/2017,$10970,$18820,$1798,$0,$31588
32051505108,"AMBER JAX BEVERAGE COMPANY, LLC",425 BEDFORD ST,DALLAS,TX,75212,57,1,AMBER JAX FISH MARKET GRILLE,3011 GULDEN LN STE 107,DALLAS,TX,75212,57,Y,RM859153,12/11/2013,,10/31/2017,$15757,$12109,$3444,$0,$31310
32009363519,CONSUELO LEOS BAZA,PO BOX 1131,PFLUGERVILLE,TX,78691,227,2,EL RINCON MEXICAN RESTAURANT,200 PECAN ST E STE 10,PFLUGERVILLE,TX,78660,227,Y,MB522627,09/10/2002,10/20/2017,10/31/2017,$3666,$60,$3009,$0,$6735
32056649935,"COPPER MOON CAFI, LLC",407 COTTONWOOD AVE,MCALLEN,TX,78501,108,1,"COPPER MOON CAFE, LLC",315 W US HIGHWAY 83,MCALLEN,TX,78501,108,Y,MB941279,04/14/2016,,10/31/2017,$20111,$4239,$9305,$0,$33655
32054656767,MKTRR 3 BEVERAGE LLC,3508 HAYNIE AVE,DALLAS,TX,75205,57,1,MKTRR 3 BEVERAGE LLC,6615 SNIDER PLZ,UNIVERSITY PARK,TX,75205,57,Y,RM894126,01/02/2015,,10/31/2017,$70547,$6699,$16728,$0,$93974
12055409127,"MARKET CENTER BEVERAGES, LLC",215 N BOYLAN AVE,RALEIGH,NC,27603,0,1,DOUBLETREE HOTEL DALLAS MARKET CENTER,2015 MARKET CENTER BLVD,DALLAS,TX,75207,57,Y,MB644224,10/31/2006,,10/31/2017,$15783,$7971,$9226,$0,$32980
17524515107,NORTE GRILL COMPANY,2205 W PARKER RD,PLANO,TX,75023,43,1,EL NORTE GRILL,2205 W PARKER RD,PLANO,TX,75023,43,Y,RM614619,11/22/2005,,10/31/2017,$10621,$290,$2563,$0,$13474
32033769376,THE FOUR FATHERS LLC,10416 DYER ST,EL PASO,TX,79924,71,1,TEXAS STAGECOACH SALOON,10416 DYER ST,EL PASO,TX,79924,71,Y,MB675245,10/26/2007,,10/31/2017,$5569,$8,$5647,$0,$11224
32059992100,"HARBOR PLANO MANAGEMENT, LLC",1440 HIGHWAY A1A,VERO BEACH,FL,32963,0,1,HARBORCHASE OF PLANO,5340 TOWNE SQUARE DR,PLANO,TX,75024,43,Y,RM953925,08/09/2016,,10/31/2017,$73,$652,$21,$0,$746
32062826311,CRAFTANDVINE 76262 LLC,311 S OAK ST STE 250,ROANOKE,TX,76262,61,1,CRAFT & VINE TAPROOM & EATERY,310 S OAK ST STE 300,ROANOKE,TX,76262,61,Y,MB980875,05/04/2017,,10/31/2017,$31899,$58036,$34770,$0,$124705
14122137319,"TEXAN DRIVE-IN, INC.",3625 S STAPLES ST,CORPUS CHRISTI,TX,78411,178,1,TEXAN DRIVE-IN,3625 S STAPLES ST,CORPUS CHRISTI,TX,78411,178,Y,MB617187,10/01/2006,,10/31/2017,$21922,$65,$24088,$0,$46075
12031851681,"J AND DB, INC.",916 W MAIN ST,TOMBALL,TX,77375,101,1,CHEERS,916 W MAIN ST,TOMBALL,TX,77375,101,Y,MB611216,10/13/2005,,10/31/2017,$26854,$802,$16147,$0,$43803
32062836716,"4 PLAY ENTERTAINMENT, L.L.C.",513 KUDU TRL,HARKER HTS,TX,76548,14,1,4 PLAY,801 STEFEK,KILLEEN,TX,76542,14,Y,MB981527,05/09/2017,,10/31/2017,$0,$0,$0,$0,$0
32049352712,SUGARLAND BIG BEN TAVERN LLC,636 HIGHWAY 6 STE 1000,SUGAR LAND,TX,77478,79,1,BIG BEN TAVERN SUGARLAND,636 HIGHWAY 6,SUGAR LAND,TX,77478,79,Y,MB832480,02/22/2013,,10/31/2017,$12976,$1519,$13157,$0,$27652
30116107779,J & C SUPPER CLUB,11477 U S HIGHWAY 190 E,LIVINGSTON,TX,77351,187,1,J & C SUPPER CLUB,11477 U S HIGHWAY 190 E,LIVINGSTON,TX,77351,187,N,N 201292,12/01/1993,,10/31/2017,$6385,$0,$7970,$0,$14355
32062576528,MPLANT CORPORATION,747 VALLEY RIDGE DR,ROSENBERG,TX,77469,79,1,SUNRISE BAR & GRILL,8330 W BELLFORT ST STE C,HOUSTON,TX,77071,101,Y,MB983476,05/25/2017,,10/31/2017,$0,$0,$0,$0,$0
17529888665,JOSE C. MONTEMAYOR ENTERPRISES INC.,4807 EDGEGATE DR,SPRING,TX,77373,101,2,JOSE'S RESTAURNAT,3824 S TEXAS AVE,BRYAN,TX,77802,21,Y,MB523087,09/17/2002,,10/31/2017,$4485,$104,$1098,$0,$5687
12634250315,"SHAILI, LLC",2407 W PARKWOOD AVE STE 115,FRIENDSWOOD,TX,77546,84,1,FRIENDS PUB,2407 W PARKWOOD AVE STE 115,FRIENDSWOOD,TX,77546,84,Y,MB708700,11/21/2008,,10/31/2017,$25817,$860,$24799,$0,$51476
13002628736,"J & E HOSPITALITY, LTD.",5148 BROADWAY ST,SAN ANTONIO,TX,78209,15,1,LION & ROSE,5148 BROADWAY ST,ALAMO HEIGHTS,TX,78209,15,Y,MB565406,10/07/2004,10/06/2017,10/31/2017,$0,$0,$0,$0,$0
32040577242,"BACKSTAGE LIVE SAN ANTONIO, INC.",8607 TRACINEY BLVD,SAN ANTONIO,TX,78255,15,1,ALAMO CITY MUSIC HALL,1305 E HOUSTON ST BLDG 2101,SAN ANTONIO,TX,78205,15,Y,MB742279,02/18/2010,,10/31/2017,$1800,$0,$6000,$0,$7800
32020531102,"XLN ON FIFTH PRIVATE CLUB, INC.",2109 E 5TH ST,TYLER,TX,75701,212,1,XLN PRIVATE CLUB,2109 E 5TH ST,TYLER,TX,75701,212,Y,N 644901,11/14/2006,,10/31/2017,$24378,$39,$10087,$0,$34504
32035018418,"ELDRIDGE HOSPITALITY, LP",1112 ELDRIDGE PKWY,HOUSTON,TX,77077,101,1,HOLIDAY INN / SPORTING NEWS GRILL,1112 ELDRIDGE PKWY,HOUSTON,TX,77077,101,Y,MB735895,11/03/2009,,10/31/2017,$2950,$671,$4081,$0,$7702
17429194354,"LAMAR ENTERTAINMENT, INC.",9515 N LAMAR BLVD STE 200,AUSTIN,TX,78753,227,1,RODEO,9515 N LAMAR BLVD STE 200,AUSTIN,TX,78753,227,Y,MB460403,10/25/1999,,10/31/2017,$48841,$0,$68100,$0,$116941
32048276771,"JTK BAILEYS SHED, LLC",1001 S HARRISON ST STE 300,AMARILLO,TX,79101,188,1,BAILEY'S SHED,7101 BELL ST,AMARILLO,TX,79109,191,Y,MB816284,08/08/2012,,10/31/2017,$17616,$76,$10251,$0,$27943
17429706090,"FREDERICK'S RESTAURANT, LTD.",7701 BROADWAY ST,SAN ANTONIO,TX,78209,15,1,FREDERICK'S RESTAURANT,7701 BROADWAY,SAN ANTONIO,TX,78209,15,Y,MB482958,10/31/2000,,10/31/2017,$5235,$14933,$106,$0,$20274
32047616621,"HIDEOUS, L.C.",314 CITRUS RD,RIVER RIDGE,LA,70123,0,1,"HIDEOUS, L.C.",5276 BARTH RD,LOCKHART,TX,78644,28,N,D 808417,09/01/2013,,10/31/2017,$0,$0,$0,$0,$0
32060912790,"GCI CAPITAL GROUP, LLC",5138 UTSA BLVD STE 101,SAN ANTONIO,TX,78249,15,1,BLVD,5138 UTSA BLVD STE 101,SAN ANTONIO,TX,78249,15,Y,MB985099,06/12/2017,,10/31/2017,$0,$0,$0,$0,$0
17418001453,"COL. LOUIS A. CARTER POST NO. 832, THE AMERICAN LE",2400 BASSETT AVE,EL PASO,TX,79901,71,1,COL LOUIS A CARTER POST 832,2400 BASSETT AVE,EL PASO,TX,79901,71,Y,NE509166,03/05/2002,,10/31/2017,$3391,$217,$1039,$0,$4647
32052173443,SANCHOS CANTINA LLC,PO BOX 12885,SAN ANTONIO,TX,78212,15,1,SANCHO'S CANTINA,628 JACKSON ST,SAN ANTONIO,TX,78212,15,Y,MB890872,11/19/2014,,10/31/2017,$44326,$639,$33221,$0,$78186
32041056139,THE GREEN DOOR ON SECOND ST. INCORPORATED,12 S 2ND ST,TEMPLE,TX,76501,14,1,THE GREEN DOOR ON SECOND ST INC,12 S 2ND ST,TEMPLE,TX,76501,14,Y,MB746003,04/13/2010,,10/31/2017,$24090,$499,$17841,$0,$42430
12005278705,"GOOSE & GANDER BAR & GRILL, LTD.",956 W COURT ST,SEGUIN,TX,78155,94,1,VARSITY INN,956 W COURT ST,SEGUIN,TX,78155,94,Y,MB552834,02/24/2004,,10/31/2017,$13353,$26,$13763,$0,$27142
32040782677,"NANCY FUENTES FAIRVIEW, INC",5100 BELT LINE RD STE 852,DALLAS,TX,75254,57,1,GLORIA'S RESTAURANT,152 FOUNTAIN CT,FAIRVIEW,TX,75069,43,Y,RM753250,07/22/2010,,10/31/2017,$65730,$11332,$7176,$0,$84238
17606681132,"CREVEST VENTURES, L.L.C.",5514 WESTERHAM PL,HOUSTON,TX,77069,101,1,BUFFALO WILD WINGS-WOODLANDS,19075 I H 45 S STE 100,CONROE,TX,77385,170,Y,MB500862,10/04/2001,,10/31/2017,$22170,$1170,$63010,$0,$86350
12600765551,"SHERMAN CITY HAMBURGER, LTD.",4521 TEXOMA PKWY,SHERMAN,TX,75090,91,1,CITY LIMITS,4521 TEXOMA PKWY,SHERMAN,TX,75090,91,Y,RM615699,12/08/2005,,10/31/2017,$36324,$2692,$20925,$0,$59941
12019291686,"FANNIN & RUSK BEVERAGE CO., L.L.C.",720 FANNIN ST,HOUSTON,TX,77002,101,1,"FANNIN & RUSK BEVERAGE CO., L.L.C.",720 FANNIN ST,HOUSTON,TX,77002,101,Y,MB645666,11/22/2006,,10/31/2017,$0,$0,$0,$0,$0
32044993767,"NAYFA HOLDINGS, L.L.C.",3824 MONTECITO DR,DENTON,TX,76205,61,1,FUZZYS TACO SHOP,1871 TROUP HWY,TYLER,TX,75701,212,Y,RM798002,02/16/2012,,10/31/2017,$11627,$11,$3095,$0,$14733
32051600024,"CHICKEN & BEYOND, INC.",9505 LONG POINT RD,HOUSTON,TX,77055,101,1,DAK & BOP,1801 BINZ ST STE 120,HOUSTON,TX,77004,101,Y,MB875511,06/19/2014,,10/31/2017,$8033,$1328,$8749,$0,$18110
17423861180,"ET & GJ, INC.",4631 AIRPORT BLVD STE 121,AUSTIN,TX,78751,227,1,THE GRAND BILLIARDS,4631 AIRPORT BLVD,AUSTIN,TX,78751,227,Y,MB184068,12/01/1993,,10/31/2017,$37158,$790,$36804,$0,$74752
32063478567,"MATHEWS RESORTS, INC.",430 E RANSOM RD,ARANSAS PASS,TX,78336,205,1,MATHEWS RESORTS,430 E RANSOM RD,ARANSAS PASS,TX,78336,205,Y,MB694589,06/27/2017,,10/31/2017,$16554,$1128,$15376,$0,$33058
12002134372,"MANDES ROBIN OPERATIONS, L.L.C.",4537 SOUTHERN AVE,DALLAS,TX,75205,57,3,RED ROBIN GOURMET BURGERS,5031 N GARLAND AVE,GARLAND,TX,75040,57,Y,RM697371,07/07/2008,,10/31/2017,$6622,$1374,$9761,$0,$17757
16321815066,EAST OCEAN RESTAURANT,2221 CROSS TIMBERS RD STE 129,FLOWER MOUND,TX,75028,61,1,EAST OCEAN RESTAURANT,2221 CROSS TIMBERS RD STE 129,FLOWER MOUND,TX,75028,61,Y,N 477534,08/23/2000,,10/31/2017,$69,$56,$98,$0,$223
32044361346,AVENUE ENTERTAINMENT GROUP INC.,16990 DALLAS PKWY STE 200,DALLAS,TX,75248,57,1,THEORY UPTOWN,2912 MCKINNEY AVE,DALLAS,TX,75204,57,Y,MB780670,07/25/2011,,10/31/2017,$0,$0,$0,$0,$0
12619276418,KAMYA MANAGEMENT LLC,4440 W AIRPORT FWY,IRVING,TX,75062,57,1,CIRCLE SPUR BAR & JUNOON GRILL,4440 W AIRPORT FWY,IRVING,TX,75062,57,Y,MB697169,07/02/2008,,10/31/2017,$0,$0,$0,$0,$0
32033270672,CORE RESTAURANT GROUP LLC,4200 LEGACY DR,PLANO,TX,75024,43,1,BUFFALO BLUEZ,4200 LEGACY DR,PLANO,TX,75024,43,Y,RM828273,01/08/2013,,10/31/2017,$1979,$1676,$8324,$0,$11979
32042022973,"MILITARY RESTAURANT HOLDINGS-FORT HOOD, LLC",7929 BROOKRIVER DR STE 200,DALLAS,TX,75247,57,1,CHILI'S,761 TANK BATTALION,FORT HOOD,TX,76544,14,N,MB012345,05/01/2011,,10/31/2017,$4954,$122,$5989,$0,$11065
32045542076,"THE WHITE HORSE HONKY TONK, LLC",500 COMAL ST,AUSTIN,TX,78702,227,1,WHITE HORSE,500 COMAL ST,AUSTIN,TX,78702,227,Y,MB793256,12/22/2011,,10/31/2017,$72145,$405,$72125,$0,$144675
32055657723,"ACERO PARTNERS, LLC",4625 N VERSAILLES AVE,DALLAS,TX,75209,57,1,SPREZZA,4010 MAPLE AVE,DALLAS,TX,75219,57,Y,RM932515,01/20/2016,,10/31/2017,$14972,$51038,$1362,$0,$67372
32063084811,WLC GROUP LLC,3206 PATRICIA LN,PEARLAND,TX,77581,20,1,HIGH & DRY,306 MAIN ST STE 200,HOUSTON,TX,77002,101,Y,MB989611,07/27/2017,,10/31/2017,$0,$0,$0,$0,$0
17517257857,"KOBE STEAKS OF TEXAS, INC.",PO BOX 801267,DALLAS,TX,75380,57,1,KOBE STEAKS,5000 BELT LINE RD STE 600,DALLAS,TX,75254,57,Y,MB128457,12/01/1993,,10/31/2017,$15665,$10990,$5266,$0,$31921
18000137549,BERRYHILL HOT TAMALES CORPORATION,5603 WILLERS WAY,HOUSTON,TX,77056,101,1,BERRYHILL HOT TAMALES,2639 REVERE ST,HOUSTON,TX,77098,101,Y,MB260166,10/06/1999,,10/31/2017,$13217,$2401,$2832,$0,$18450
32060516997,"CRAFT AND CRAB COLLEYVILLE, LLC",PO BOX 294016,LEWISVILLE,TX,75029,61,1,DALLAS CRAFT CO,5120 STATE HIGHWAY 121,COLLEYVILLE,TX,76034,220,Y,RM951519,07/19/2016,,10/31/2017,$27387,$4406,$58105,$0,$89898
12040494820,"CADESTA, INC.",4000 FIVE POINTS DR STE 119,ARLINGTON,TX,76018,220,2,THE MELTING POT,4000 FIVE POINTS DR STE 119,ARLINGTON,TX,76018,220,Y,MB710348,12/16/2008,,10/31/2017,$9459,$6836,$2266,$0,$18561
32056597985,"FRIDA'S RESTAURANT, LLC",2217 MCCARTY ST,HOUSTON,TX,77029,101,1,FRIDA'S RESTAURANT,2217 MCCARTY ST,HOUSTON,TX,77029,101,Y,MB964685,11/18/2016,,10/31/2017,$18,$0,$320,$0,$338
32052675405,"ENGINE VOLLEYBALL, LLC",115 LAKEHILL DR,HICKORY CREEK,TX,75065,61,1,THE STRAND,150 CENTENNIAL DR,LEWISVILLE,TX,75067,61,Y,RM978829,04/12/2017,,10/31/2017,$0,$0,$0,$0,$0
17417066358,"HRC-RC, INC.",10709 MEMORIAL DR,HOUSTON,TX,77024,101,1,HOUSTON RACQUET CLUB,10709 MEMORIAL DR,HOUSTON,TX,77024,101,Y,MB066254,09/01/2011,,10/31/2017,$25533,$61838,$8049,$0,$95420
32042389653,"HOT TEX, INC.",410 PINE LAKE AVE,LA PORTE,IN,46350,0,1,"HOT TEX, INC.",4320 SAINT MICHAEL DR,TEXARKANA,TX,75503,19,Y,RM757333,09/16/2010,,10/31/2017,$5700,$265,$15063,$0,$21028
32046523398,"FULL CIRCLE UNIT 1, LLC",1319 S LAMAR ST,DALLAS,TX,75215,57,1,FULL CIRCLE TAVERN,1319 S LAMAR ST,DALLAS,TX,75215,57,Y,MB834067,03/08/2013,,10/31/2017,$13412,$3559,$12426,$0,$29397
32000451289,THE STUMP,PO BOX 5317,JASPER,TX,75951,121,1,THE STUMP,RR 255 S/S 1/2 MI W INT FM 1007,SAM RAYBURN,TX,75951,121,N,N 429312,04/03/1998,,10/31/2017,$7663,$794,$8844,$0,$17301
17514946452,"STORY & ASSOCIATES, INC.",2701 MCKINNEY AVE,DALLAS,TX,75204,57,1,S & D OYSTER CO,2701 MCKINNEY AVE,DALLAS,TX,75204,57,Y,MB876336,06/26/2014,,10/31/2017,$9396,$12310,$10515,$0,$32221
12027359210,"FOUR LEAF VENTURES, LLC",7750 N MACARTHUR BLVD STE 120-220,IRVING,TX,75063,57,9,CANTINA LAREDO,2141 S INTERNATIONAL PKWY,DFW AIRPORT,TX,75261,220,Y,MB912671,06/29/2015,,10/31/2017,$76834,$14004,$73555,$0,$164393
32059325020,LEEPER CREEK CANTINA CLUB,PO BOX 329,DECATUR,TX,76234,249,1,LEEPER CREEK BBQ & CANTINA CLUB,3142 N HIGHWAY 287,DECATUR,TX,76234,249,N,N 935188,02/16/2016,,10/31/2017,$0,$0,$1192,$0,$1192
17426028720,"SAM-LU, INC.",PO BOX 22,KINGSVILLE,TX,78364,137,1,THE TAVERN,217 N 7TH ST,KINGSVILLE,TX,78363,137,Y,MB869032,04/09/2014,,10/31/2017,$2370,$0,$4450,$0,$6820
12031067452,MARCUZZO INC.,PO BOX 130747,HOUSTON,TX,77219,101,1,DOLCE VITA,500 WESTHEIMER RD,HOUSTON,TX,77006,101,Y,MB611217,10/13/2005,,10/31/2017,$7523,$36852,$2636,$0,$47011
32045896613,DOS HABANEROS INC,1818 SALT VALLEY DR,KATY,TX,77493,101,1,EL ASADOR MEXICAN RESTAURANT,3750 S MASON RD STE 100,KATY,TX,77450,79,Y,MB799738,03/06/2012,,10/31/2017,$17996,$428,$3639,$0,$22063
14215626913,"FRITZL'S, INC.",3390 LAKEVIEW PKWY,ROWLETT,TX,75088,57,1,FRITZLS EURO GRILL,3390 LAKEVIEW PKWY,ROWLETT,TX,75088,57,Y,RM569690,12/02/2004,,10/31/2017,$0,$112,$2218,$0,$2330
32055079357,SEALY HOSPITALITY LLC,2107 HIGHWAY 36 S,SEALY,TX,77474,8,1,GARDEN LOUNGE,2107 HIGHWAY 36 S,SEALY,TX,77474,8,Y,MB909237,05/29/2015,,10/31/2017,$6275,$0,$3105,$0,$9380
32047137479,THE BEARS DEN LLC,PO BOX 1198,PILOT POINT,TX,76258,61,1,THE BEARS DEN,11670 MASSEY RD,PILOT POINT,TX,76258,61,N,RM810512,06/14/2012,,10/31/2017,$447,$265,$1120,$0,$1832
32058284137,"DRUNKEN DONKEY KELLER, LLC",PO BOX 294016,LEWISVILLE,TX,75029,62,1,DALLAS CRAFT CO,1821 S MAIN ST,KELLER,TX,76248,220,Y,MB932514,01/20/2016,,10/31/2017,$20286,$1919,$48922,$0,$71127
32040881685,"ACAPW, LLC",2630 WESTHEIMER RD,HOUSTON,TX,77098,101,1,ARMANDOS,2630 WESTHEIMER RD,HOUSTON,TX,77098,101,Y,MB743553,03/09/2010,,10/31/2017,$100428,$25869,$7519,$0,$133816
12018830385,2003JJ CORPORATION,5321 E MOCKINGBIRD LN STE 200,DALLAS,TX,75206,57,1,OKADA JAPANESE STEAK & SUSHI BAR,2750 S CENTRAL EXPY STE 100,MCKINNEY,TX,75070,43,Y,RM683108,02/06/2008,,10/31/2017,$750,$547,$718,$0,$2015
32053619238,"TRIANGLE WEST BMT., L.L.C.",6445 CALDER AVE,BEAUMONT,TX,77706,123,1,WEST,6445 CALDER AVE,BEAUMONT,TX,77706,123,Y,MB868893,04/08/2014,,10/31/2017,$48913,$2643,$40348,$0,$91904
32051034471,"BLEU CRAB CAFE, LLC",PO BOX 2859,ROCKPORT,TX,78381,4,1,BLEU CRAB CAFE,1820 COLORADO ST,ROCKPORT,TX,78382,4,Y,MB883317,09/05/2014,,10/31/2017,$0,$0,$0,$0,$0
32058916563,"HALLE ON HUEBNER, LLC",2450 OAKLINE DR,SAN ANTONIO,TX,78232,15,1,MAGNOLIA HALLE,10319 HUEBNER RD,SAN ANTONIO,TX,78240,15,Y,MB957019,09/08/2016,,10/31/2017,$2214,$4714,$5968,$0,$12896
32044313891,"HOGS AND HONEYS PRIVATE CLUB, INC.",PO BOX 803,WESTMINSTER,TX,75485,43,1,BIG SLICK'S,106 W HOUSTON ST,WESTMINSTER,TX,75485,43,N,N 781864,08/08/2011,,10/31/2017,$4550,$60,$6528,$0,$11138
32047479996,"STRATEGIC ENTERTAINMENT III, L.L.C.",12716 BELLA COLINA DR,FORT WORTH,TX,76126,220,1,RAINBOW LOUNGE,651 S JENNINGS AVE,FORT WORTH,TX,76104,220,Y,MB806560,05/09/2012,,10/31/2017,$0,$0,$0,$0,$0
32052200113,"DJG/DFW - 3908 CEDAR SPRINGS ROAD, LLC",1613 CLOVER LN,FORT WORTH,TX,76107,220,1,ORNO,3908 CEDAR SPRINGS RD,DALLAS,TX,75219,57,Y,MB898089,02/11/2015,,10/31/2017,$6850,$256,$23,$0,$7129
17513359426,GRANBURY RECREATIONAL ASSOCIATION INCORPORATED,1611 ROCKVIEW DR,GRANBURY,TX,76049,111,1,GRANBURY RECREATIONAL ASSOCIATION,1611 ROCKVIEW DR,GRANBURY,TX,76049,111,N,N 079484,12/01/1993,,10/31/2017,$146,$0,$791,$0,$937
17513664528,"MILO BUTTERFINGER'S, INC.",5645 SMU BLVD,DALLAS,TX,75206,57,1,MILO BUTTERFINGERS,5645 SMU BLVD,DALLAS,TX,75206,57,Y,MB080473,12/01/1993,,10/31/2017,$57961,$1091,$53707,$0,$112759
32058921159,EADO ENTERPRISES GROUP LLC,11169 BEECHNUT ST STE B,HOUSTON,TX,77072,101,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,10/31/2017,$313422,$58296,$23578,$0,$395296
17560645735,"HURST-EULESS-BEDFORD POST NO. 4695, VETERANS OF FO",118 HARMON RD,HURST,TX,76053,220,1,V F W POST #4695,118 HARMON RD,HURST,TX,76053,220,Y,NE085083,12/01/1993,,10/31/2017,$10071,$307,$7776,$0,$18154
32050734592,HILL COUNTRY DISTILLERS LLC,347 US HIGHWAY 289,COMFORT,TX,78013,130,2,HILL COUNTRY DISTILLERS,723 FRONT ST,COMFORT,TX,78013,130,N,D 859441,12/13/2013,,10/31/2017,$10070,$0,$0,$0,$10070
32062283406,FIVE NINE LOUNGE INC,PO BOX 2527,STAFFORD,TX,77497,79,1,FIVE NINE,11786 WILCREST DR,HOUSTON,TX,77099,101,Y,MB989830,07/31/2017,,10/31/2017,$9280,$0,$0,$0,$9280
32057865076,"THE LEON'S LOUNGE, LLC",103 EASTWAY ST,GALENA PARK,TX,77547,101,1,LEON'S LOUNGE,1006 MCGOWEN ST,HOUSTON,TX,77002,101,Y,MB923906,10/16/2015,,10/31/2017,$9108,$825,$2819,$0,$12752
12027359210,"FOUR LEAF VENTURES, LLC",7750 N MACARTHUR BLVD STE 120-220,IRVING,TX,75063,57,1,BENNIGAN'S,2333 S INTERNATIONAL PKWY,GRAPEVINE,TX,75261,220,Y,MB609843,09/30/2005,,10/31/2017,$560,$80,$365,$0,$1005
17603443296,"DALFIN, INC.",400 TEXAS AVE,KEMAH,TX,77565,84,2,MOLLY'S PUB,400 TEXAS AVE,KEMAH,TX,77565,84,Y,MB529071,01/22/2003,,10/31/2017,$16931,$179,$10794,$0,$27904
32063707924,"CLEAR LAKE DAVENPORT, LLC",103 EASTWAY ST,GALENA PARK,TX,77547,101,1,THE DAVENPORT-LOUNGE-CLEAR LAKE,1235 CLEAR LAKE CITY BLVD STE G,HOUSTON,TX,77062,101,Y,MB991071,08/10/2017,,10/31/2017,$37363,$1060,$5010,$0,$43433
32051506338,"ST. ROCCO'S BEVERAGE COMPANY, LLC",425 BEDFORD ST,DALLAS,TX,75212,57,1,"ST. ROCCO'S BEVERAGE COMPANY, LLC",3011 GULDEN LN STE 100,DALLAS,TX,75212,57,Y,RM861768,01/17/2014,,10/31/2017,$40170,$43822,$6305,$0,$90297
32058988869,CLUB 244,6700 FM 902 STE 100,LAKE KIOWA,TX,76240,49,1,CLUB 244,6700 FM 902 STE 100,LAKE KIOWA,TX,76240,49,N,N 934715,02/10/2016,,10/31/2017,$0,$0,$0,$0,$0
32056544946,"JALISCO'S MEXICAN RESTAURANT BAR & GRILL, #2, LLC",720 W FM 78,CIBOLO,TX,78108,94,1,"JALISCO'S MEXICAN RESTAURANT BAR & GRILL, #2 LLC",720 W FM 78,CIBOLO,TX,78108,94,Y,RM922222,10/01/2015,,10/31/2017,$646,$0,$1389,$0,$2035
32038917491,"SPRAGUE RESTAURANT GROUP, LLC",9595 RANCH ROAD 12 STE 12,WIMBERLEY,TX,78676,105,1,MILAGRO'S,9595 RANCH ROAD 12 STE 12,WIMBERLEY,TX,78676,105,Y,MB722690,05/28/2009,,10/31/2017,$8325,$864,$2566,$0,$11755
32060588467,OMSHIVAOM RESTAURANT LLC,725 PLAZA DR,TROPHY CLUB,TX,76262,220,1,MAGNOLIA BAR & GRILL,725 PLAZA DR,TROPHY CLUB,TX,76262,220,Y,RM970819,01/30/2017,,10/31/2017,$0,$0,$0,$0,$0
32057148234,"BWR SAN ANTONIO RESTAURANT, LLC",564 OLD STATE ROUTE 74,CINCINNATI,OH,45244,0,1,BUFFALO WINGS & RINGS,203 N LOOP 1604 W STE 100,SAN ANTONIO,TX,78232,15,Y,MB930510,12/28/2015,,10/31/2017,$6600,$443,$17639,$0,$24682
32054668473,"NVHG TAPATIO HOTEL BEVERAGE COMPANY, LLC",1 RESORT WAY,BOERNE,TX,78006,130,1,RESORT AT TAPATIO SPRINGS,1 RESORT WAY,BOERNE,TX,78006,130,N,MB895978,01/22/2015,,10/31/2017,$82163,$28915,$33981,$0,$145059
17427235670,"WE HAVE SPIRITS, INC.",11940 MANCHACA RD STE 114,AUSTIN,TX,78748,227,2,STARDUST CLUB,11940 MANCHACA RD STE 114,AUSTIN,TX,78748,227,N,MB250577,12/09/1996,,10/31/2017,$30763,$394,$22643,$0,$53800
32059350010,"MAASAI GRILL, LLC",8059 LYNDON B JOHNSON FWY,DALLAS,TX,75251,57,1,MAASAI GRILL,8059 LYNDON B JOHNSON FWY,DALLAS,TX,75251,57,Y,RM936581,03/02/2016,,10/31/2017,$0,$0,$0,$0,$0
13522355430,"PADDY HORAN'S IRISH PUB, INC.",2404 PELHAM DR,HOUSTON,TX,77019,101,1,JOHNNY MCELROY'S IRISH PUB,1223 WAUGH DR,HOUSTON,TX,77019,101,Y,MB663518,06/20/2007,,10/31/2017,$23561,$4108,$22082,$0,$49751
